,name,category_name,category,training_split
57,Olivia_Brushing_Hair_Playing_with_Evelyn_brush_hair_u_cm_np2_ri_goo_0,brush_hair,0,True
58,Prelinger_HabitPat1954_brush_hair_h_nm_np1_ba_med_2,brush_hair,0,True
59,Prelinger_HabitPat1954_brush_hair_h_nm_np1_fr_med_26,brush_hair,0,True
60,Prelinger_HabitPat1954_brush_hair_u_cm_np1_le_med_10,brush_hair,0,True
61,Prelinger_HabitPat1954_brush_hair_u_nm_np1_le_goo_11,brush_hair,0,True
62,Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_0,brush_hair,0,True
63,Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_1,brush_hair,0,True
64,Silky_Straight_Hair_Original_brush_hair_u_nm_np1_ba_goo_2,brush_hair,0,True
65,Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_0,brush_hair,0,True
66,Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_1,brush_hair,0,True
67,Slave_brush_my_hair_brush_hair_u_cm_np2_le_goo_2,brush_hair,0,True
68,Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_0,brush_hair,0,True
69,Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_1,brush_hair,0,True
70,Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_2,brush_hair,0,True
71,atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_0,brush_hair,0,True
72,atempting_to_brush_my_hair_brush_hair_u_nm_np2_le_goo_1,brush_hair,0,True
73,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_0,brush_hair,0,False
74,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_1,brush_hair,0,False
75,brush_my_hair_without_wearing_the_glasses_brush_hair_u_nm_np1_fr_goo_2,brush_hair,0,False
76,brushing_hair_2_brush_hair_h_nm_np1_ba_med_0,brush_hair,0,False
77,brushing_hair_2_brush_hair_h_nm_np1_ba_med_1,brush_hair,0,False
78,brushing_hair_2_brush_hair_h_nm_np1_ba_med_2,brush_hair,0,False
79,brushing_hair_brush_hair_f_cm_np2_ri_goo_0,brush_hair,0,True
80,brushing_hair_brush_hair_f_nm_np2_ba_goo_2,brush_hair,0,True
81,brushing_hair_brush_hair_f_nm_np2_ba_goo_4,brush_hair,0,True
82,brushing_hair_brush_hair_f_nm_np2_ri_goo_3,brush_hair,0,True
83,brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_0,brush_hair,0,True
84,brushing_jrs_hair_brush_hair_u_cm_np2_le_goo_1,brush_hair,0,True
85,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_0,brush_hair,0,False
86,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_1,brush_hair,0,False
87,brushing_raychel_s_hair_brush_hair_u_cm_np2_ri_goo_2,brush_hair,0,False
88,can_somebody_just_brush_my_hair!_brush_hair_u_cm_np2_ri_med_0,brush_hair,0,True
89,indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_fr_goo_0,brush_hair,0,True
90,indianrapunzels_com---silky_long_hair_brushing_brush_hair_u_cm_np2_ri_goo_1,brush_hair,0,True
91,me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_ba_goo_2,brush_hair,0,True
92,me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_fr_goo_0,brush_hair,0,True
93,me_brushing_my_hair_lol_i_was_being_silly_brush_hair_u_nm_np1_le_goo_1,brush_hair,0,True
94,rebecca_golden_hair_brush_hair_h_nm_np1_ba_goo_0,brush_hair,0,False
95,red_head_brush_hair_u_cm_np1_ba_goo_0,brush_hair,0,True
96,red_head_brush_hair_u_cm_np1_fr_goo_1,brush_hair,0,True
97,red_head_brush_hair_u_cm_np1_le_goo_2,brush_hair,0,True
98,sarah_brushing_her_hair_brush_hair_h_cm_np1_ri_goo_0,brush_hair,0,True
99,sarah_brushing_her_hair_brush_hair_h_cm_np1_ri_goo_1,brush_hair,0,True
100,(Rad)Schlag_die_Bank!_cartwheel_f_cm_np1_le_med_0,cartwheel,1,True
101,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_ba_bad_8,cartwheel,1,True
102,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_3,cartwheel,1,True
103,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_4,cartwheel,1,True
104,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_5,cartwheel,1,True
105,Aerial_Cartwheel_Tutorial_By_Jujimufu_cartwheel_f_nm_np1_ri_med_0,cartwheel,1,True
106,Bayer__Meisterin_Teresa_Stadler_cartwheel_f_cm_np1_le_med_0,cartwheel,1,False
107,Bayer__Meisterin_Teresa_Stadler_cartwheel_f_cm_np1_le_med_2,cartwheel,1,False
108,Beim_Radschlag_Hose_gerissen_(Nick)_xD_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,True
109,Boden_bung_Spoho_Eignungspr_fung_cartwheel_f_cm_np1_ri_med_2,cartwheel,1,True
110,Bodenturnen_2004_cartwheel_f_cm_np1_le_med_0,cartwheel,1,False
111,Bodenturnen_2004_cartwheel_f_cm_np1_le_med_4,cartwheel,1,False
112,Bodenturnen_2004_cartwheel_f_cm_np1_le_med_5,cartwheel,1,False
113,Bodenturnen_2004_cartwheel_f_cm_np1_ri_med_2,cartwheel,1,False
114,Bodenturnen_cartwheel_f_cm_np1_le_med_3,cartwheel,1,True
115,Bodenturnen_cartwheel_f_cm_np1_ri_med_4,cartwheel,1,True
116,Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_2,cartwheel,1,False
117,Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_4,cartwheel,1,False
118,CarTwHeeL_PerFecT_cartwheel_f_cm_np1_le_med_0,cartwheel,1,True
119,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0,cartwheel,1,False
120,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_2,cartwheel,1,False
121,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4,cartwheel,1,False
122,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_1,cartwheel,1,False
123,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_3,cartwheel,1,False
124,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_5,cartwheel,1,False
125,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_2,cartwheel,1,True
126,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_3,cartwheel,1,True
127,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_4,cartwheel,1,True
128,Cartwheel_Contest_cartwheel_f_cm_np2_fr_med_0,cartwheel,1,True
129,Cartwheel_Contest_cartwheel_f_cm_np2_fr_med_1,cartwheel,1,True
130,Charlottes_Brilliant_Roly_Poly__Handstand_Thingy_cartwheel_f_cm_np1_le_bad_1,cartwheel,1,True
131,DSHS_Pflicht_Bodenturnen_BAS_1_Bachelor_Spoho_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,True
132,Ein_guter_Radschlag_cartwheel_f_cm_np1_ba_med_5,cartwheel,1,True
133,Ein_guter_Radschlag_cartwheel_f_nm_np1_ba_med_0,cartwheel,1,True
134,Ein_guter_Radschlag_cartwheel_f_nm_np1_ba_med_3,cartwheel,1,True
135,Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_1,cartwheel,1,True
136,Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_2,cartwheel,1,True
137,Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_4,cartwheel,1,True
138,Estrela_mini_kelly_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,False
139,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_fr_med_2,cartwheel,1,False
140,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_le_med_3,cartwheel,1,False
141,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,False
142,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_ri_med_1,cartwheel,1,False
143,Gymnastics_-_How_to_Do_a_Perfect_Cartwheel_cartwheel_f_cm_np1_le_med_1,cartwheel,1,False
144,Gymnastics_-_How_to_Do_a_Perfect_Cartwheel_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,False
145,Gymnastics__-_Steps_to_Do_a_Cartwheel_cartwheel_f_nm_np1_le_med_0,cartwheel,1,False
146,Handstandk_nig_cartwheel_f_cm_np1_le_med_0,cartwheel,1,True
147,Handstandk_nig_cartwheel_f_cm_np1_ri_med_4,cartwheel,1,True
148,How_to_Do_an_Aerial_-_Aerial_vs__Cartwheel_cartwheel_f_cm_np1_le_med_0,cartwheel,1,True
149,How_to_Do_an_Aerial_-_Aerial_vs__Cartwheel_cartwheel_f_cm_np1_ri_med_1,cartwheel,1,True
150,How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_2,cartwheel,1,True
151,How_to_do_a_Cartwheel_cartwheel_f_nm_np1_ri_med_0,cartwheel,1,True
152,Jennis_Bodenk_r_cartwheel_f_cm_np1_fr_med_3,cartwheel,1,False
153,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_le_med_2,cartwheel,1,True
154,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,True
155,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_ri_med_4,cartwheel,1,True
156,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ba_med_1,cartwheel,1,True
157,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_3,cartwheel,1,True
158,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_5,cartwheel,1,True
159,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_fr_med_6,cartwheel,1,True
160,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4,cartwheel,1,True
161,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_2,cartwheel,1,True
162,Jessica_and_Gregs_Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_7,cartwheel,1,True
163,Lynn_en_Chelsea_Turnen_cartwheel_f_cm_np2_le_med_0,cartwheel,1,True
164,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_le_med_2,cartwheel,1,True
165,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,True
166,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_1,cartwheel,1,True
167,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_3,cartwheel,1,True
168,Monica_cartwheel_f_cm_np1_le_med_0,cartwheel,1,True
169,Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4,cartwheel,1,True
170,Parada_de_mao_cartwheel_f_cm_np1_ba_med_1,cartwheel,1,True
171,Parada_de_mao_cartwheel_f_cm_np1_fr_med_2,cartwheel,1,True
172,Parada_de_mao_cartwheel_f_cm_np1_fr_med_3,cartwheel,1,True
173,Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_3_cartwheel_f_cm_np1_le_med_3,cartwheel,1,True
174,Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_4_cartwheel_f_cm_np1_ri_med_3,cartwheel,1,True
175,Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_3,cartwheel,1,True
176,Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_6,cartwheel,1,True
177,Sabine_en_Lieke_Turnen_3_cartwheel_f_cm_np2_fr_med_0,cartwheel,1,True
178,Simon_Bodenturnen_cartwheel_f_cm_np1_ba_med_2,cartwheel,1,False
179,Simon_Bodenturnen_cartwheel_f_cm_np1_fr_med_4,cartwheel,1,False
180,Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_le_med_4,cartwheel,1,True
181,Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_ri_med_3,cartwheel,1,True
182,Turnk_r_Pippi_Michel_cartwheel_f_cm_np2_le_med_6,cartwheel,1,True
183,Zwei_hoffnungslose_Pflegef_lle_beim_Turnen(Part4)_cartwheel_f_cm_np1_ri_bad_0,cartwheel,1,True
184,anna_turnen_cartwheel_f_cm_np1_le_bad_0,cartwheel,1,True
185,boden__bung_gaurunde_cartwheel_f_cm_np1_le_med_0,cartwheel,1,True
186,boden__bung_gaurunde_cartwheel_f_cm_np1_le_med_2,cartwheel,1,True
187,cartwheel_challange_cartwheel_f_cm_np2_le_med_0,cartwheel,1,True
188,cartwheel_challange_cartwheel_f_cm_np2_le_med_1,cartwheel,1,True
189,cartwheel_competition_43_year_old_vs__15_year_old_cartwheel_f_cm_np2_ri_med_0,cartwheel,1,True
190,cartwheels_in_heels_cartwheel_f_cm_np1_fr_med_0,cartwheel,1,False
191,gimnasia_cartwheel_f_cm_np1_le_med_3,cartwheel,1,False
192,how_to_do_a_cartwheel_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,False
193,jenny_~_rad_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,False
194,lea_kann_radschlag_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,True
195,park_cartwheel_f_cm_np1_ba_med_0,cartwheel,1,False
196,turnles!!_cartwheel_f_cm_np1_ri_med_0,cartwheel,1,True
197,turnles!!_cartwheel_f_cm_np1_ri_med_1,cartwheel,1,True
198,turnles!!_cartwheel_f_cm_np1_ri_med_4,cartwheel,1,True
199,turnles!!_cartwheel_f_cm_np1_ri_med_6,cartwheel,1,True
200,96-_Torwarttraining_1_catch_f_cm_np1_le_bad_0,catch,2,True
201,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_le_goo_0,catch,2,False
202,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_ri_med_1,catch,2,False
203,Ballfangen_catch_u_cm_np1_fr_goo_0,catch,2,False
204,Ballfangen_catch_u_cm_np1_fr_goo_1,catch,2,False
205,Ballfangen_catch_u_cm_np1_fr_goo_2,catch,2,False
206,Behinderten_Sport_part_2_catch_f_cm_np1_fr_bad_0,catch,2,True
207,Behinderten_Sport_part_2_catch_f_cm_np1_ri_bad_1,catch,2,True
208,Faith_Rewarded_catch_f_cm_np1_fr_med_10,catch,2,True
209,Fangen_und_Werfen_catch_u_nm_np1_fr_bad_0,catch,2,True
210,Finding_Forrester_3_catch_f_nm_np2_ba_med_7,catch,2,True
211,Finding_Forrester_3_catch_u_cm_np1_fr_goo_11,catch,2,True
212,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_0,catch,2,True
213,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_2,catch,2,True
214,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_f_cm_np1_ri_med_4,catch,2,True
215,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_1,catch,2,True
216,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_3,catch,2,True
217,Florian_Fromlowitz_beim_Training_der_U_21_Nationalmannschaft_catch_u_cm_np1_le_med_5,catch,2,True
218,Frisbee_catch_f_cm_np1_fr_bad_2,catch,2,True
219,Frisbee_catch_f_cm_np1_ri_med_0,catch,2,True
220,Frisbee_catch_f_cm_np1_ri_med_1,catch,2,True
221,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_0,catch,2,True
222,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_2,catch,2,True
223,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_1,catch,2,True
224,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_3,catch,2,True
225,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_3,catch,2,True
226,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_4,catch,2,True
227,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_5,catch,2,True
228,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_0,catch,2,True
229,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_1,catch,2,True
230,Goalkeeper_Training_Day_#_2_catch_f_cm_np1_fr_bad_2,catch,2,True
231,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ba_bad_2,catch,2,True
232,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_le_bad_3,catch,2,True
233,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_0,catch,2,True
234,Goalkeeper_Training_Day_#_7_catch_f_cm_np1_ri_med_1,catch,2,True
235,Goalkeeper_Training_Day_#_7_catch_f_nm_np1_ri_bad_4,catch,2,True
236,Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_bad_1,catch,2,True
237,Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_med_0,catch,2,True
238,How_to_Pass_in_Basketball_catch_f_cm_np1_le_bad_0,catch,2,True
239,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_goo_0,catch,2,False
240,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_med_1,catch,2,False
241,Phillies_dad_catches_foul_ball_before_daughter_tosses_it_away_catch_f_cm_np1_ba_bad_0,catch,2,False
242,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_7,catch,2,False
243,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_8,catch,2,False
244,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3,catch,2,False
245,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_5,catch,2,False
246,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_6,catch,2,False
247,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_2,catch,2,False
248,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_4,catch,2,False
249,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_med_1,catch,2,False
250,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_u_cm_np1_fr_bad_0,catch,2,False
251,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_1,catch,2,True
252,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_le_bad_2,catch,2,True
253,Torwartraining_TuS_Koblenz_11_08_09_catch_f_cm_np1_ri_bad_0,catch,2,True
254,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_0,catch,2,True
255,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_1,catch,2,True
256,Torwarttraining_-_Impressionen_vom_1__FFC_Frankfurt_catch_f_cm_np1_ri_med_2,catch,2,True
257,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_0,catch,2,True
258,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_1,catch,2,True
259,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_ba_goo_2,catch,2,True
260,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_3,catch,2,True
261,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_4,catch,2,True
262,Torwarttraining_2_(_sterreich)_catch_f_cm_np1_le_med_5,catch,2,True
263,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_3,catch,2,True
264,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_4,catch,2,True
265,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_5,catch,2,True
266,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_0,catch,2,True
267,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_1,catch,2,True
268,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_2,catch,2,True
269,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0,catch,2,False
270,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_1,catch,2,False
271,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_2,catch,2,False
272,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_3,catch,2,False
273,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6,catch,2,False
274,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8,catch,2,False
275,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_4,catch,2,False
276,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_5,catch,2,False
277,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_7,catch,2,False
278,Torwarttraining_catch_f_cm_np1_ba_bad_10,catch,2,True
279,Torwarttraining_catch_f_cm_np1_ba_bad_8,catch,2,True
